station_id,time_h0,value_h0,time_h-3,value_h-3,time_h-15,value_h-15,alert_d+1,value_d+1
7001,12,26.0,15,29.0,27,46.0,False,29.0
7001,36,29.0,39,9.0,51,5.0,False,67.0
7001,60,67.0,63,65.0,75,47.0,False,65.0
7001,84,65.0,87,58.0,99,38.0,False,19.0
7001,108,19.0,111,14.0,123,51.0,False,13.0
7001,132,13.0,135,58.0,147,38.0,False,8.0
7001,156,8.0,159,8.0,171,63.0,False,81.0
7001,180,81.0,183,77.0,195,53.0,False,74.0
7001,204,74.0,207,63.0,219,59.0,False,66.0
7001,228,66.0,231,67.0,243,63.0,False,78.0
7001,252,78.0,255,77.0,267,47.0,False,36.0
7001,276,36.0,279,19.0,291,38.0,False,74.0
7001,300,74.0,303,77.0,315,74.0,False,79.0
7001,324,79.0,327,73.0,339,37.0,False,62.0
7001,348,62.0,351,82.0,363,57.0,False,59.0
7001,372,59.0,375,70.0,387,74.0,False,71.0
7001,396,71.0,399,64.0,411,54.0,False,39.0
7001,420,39.0,423,44.0,435,44.0,False,14.0
7001,444,14.0,447,11.0,459,26.0,False,10.0
7001,468,10.0,471,9.0,483,22.0,False,41.0
7001,492,41.0,495,43.0,507,46.0,False,11.0
7001,516,11.0,519,7.0,531,17.0,False,16.0
7001,540,16.0,543,23.0,555,34.0,False,13.0
7001,564,13.0,567,47.0,579,69.0,False,73.0
7001,588,73.0,591,79.0,603,60.0,False,72.0
7001,612,72.0,615,51.0,627,42.0,False,72.0
7001,636,72.0,639,72.0,651,75.0,False,69.0
7001,660,69.0,663,70.0,675,85.0,False,78.0
7001,684,78.0,687,83.0,699,86.0,False,87.0
7001,708,87.0,711,81.0,723,29.0,False,68.0
7001,732,68.0,735,73.0,747,64.0,False,73.0
7001,756,73.0,759,74.0,771,69.0,False,77.0
7001,780,77.0,783,74.0,795,56.0,False,20.0
7001,804,20.0,807,65.0,819,65.0,False,55.0
7001,828,55.0,831,50.0,843,57.0,False,51.0
7001,852,51.0,855,57.0,867,38.0,False,40.0
7001,876,40.0,879,47.0,891,51.0,False,51.0
7001,900,51.0,903,63.0,915,57.0,False,63.0
7001,924,63.0,927,71.0,939,72.0,False,77.0
7001,948,77.0,951,82.0,963,57.0,False,30.0
7001,972,30.0,975,23.0,987,49.0,False,25.0
7001,996,25.0,999,38.0,1011,74.0,False,34.0
7001,1020,34.0,1023,69.0,1035,75.0,False,85.0
7001,1044,85.0,1047,98.0,1059,79.0,False,87.0
7001,1068,87.0,1071,86.0,1083,49.0,False,65.0
7001,1092,65.0,1095,70.0,1107,70.0,False,54.0
7001,1116,54.0,1119,72.0,1131,43.0,False,70.0
7001,1140,70.0,1143,52.0,1155,44.0,False,62.0
7001,1164,62.0,1167,64.0,1179,24.0,False,22.0
7001,1188,22.0,1191,65.0,1203,55.0,True,100.0
7001,1212,100.0,1215,101.0,1227,73.0,False,86.0
7001,1236,86.0,1239,84.0,1251,81.0,False,82.0
7001,1260,82.0,1263,86.0,1275,57.0,False,78.0
7001,1284,78.0,1287,91.0,1299,83.0,False,87.0
7001,1308,87.0,1311,87.0,1323,79.0,False,73.0
7001,1332,73.0,1335,80.0,1347,12.0,False,24.0
7001,1356,24.0,1359,31.0,1371,46.0,False,80.0
7001,1380,80.0,1383,87.0,1395,59.0,False,80.0
7001,1404,80.0,1407,94.0,1419,41.0,False,71.0
7001,1428,71.0,1431,69.0,1443,79.0,False,87.0
7001,1452,87.0,1455,87.0,1467,53.0,False,95.0
7001,1476,95.0,1479,92.0,1491,74.0,False,86.0
7001,1500,86.0,1503,82.0,1515,70.0,False,77.0
7001,1524,77.0,1527,84.0,1539,64.0,False,80.0
7001,1548,80.0,1551,83.0,1563,60.0,False,31.0
7001,1572,31.0,1575,34.0,1587,67.0,False,64.0
7001,1596,64.0,1599,97.0,1611,75.0,False,40.0
7001,1620,40.0,1623,57.0,1635,69.0,False,58.0
7001,1644,58.0,1647,86.0,1659,35.0,False,31.0
7001,1668,31.0,1671,73.0,1683,37.0,False,31.0
7001,1692,31.0,1695,81.0,1707,55.0,False,76.0
7001,1716,76.0,1719,71.0,1731,74.0,False,56.0
7001,1740,56.0,1743,49.0,1755,43.0,False,86.0
7001,1764,86.0,1767,93.0,1779,50.0,False,88.0
7001,1788,88.0,1791,90.0,1803,61.0,True,76.0
7001,1812,76.0,1815,101.0,1827,58.0,True,96.0
7001,1836,96.0,1839,103.0,1851,64.0,False,41.0
7001,1860,41.0,1863,59.0,1875,29.0,False,4.0
7001,1884,4.0,1887,17.0,1899,13.0,False,37.0
7001,1908,37.0,1911,35.0,1923,61.0,False,66.0
7001,1932,66.0,1935,65.0,1947,23.0,False,74.0
7001,1956,74.0,1959,80.0,1971,71.0,False,93.0
7001,1980,93.0,1983,92.0,1995,64.0,False,78.0
7001,2004,78.0,2007,82.0,2019,73.0,False,91.0
7001,2028,91.0,2031,86.0,2043,80.0,False,93.0
7001,2052,93.0,2055,95.0,2067,59.0,False,59.0
7001,2076,59.0,2079,65.0,2091,72.0,False,80.0
7001,2100,80.0,2103,76.0,2115,89.0,False,81.0
7001,2124,81.0,2127,81.0,2139,79.0,False,77.0
7001,2148,77.0,2151,95.0,2163,82.0,False,86.0
7001,2172,86.0,2175,91.0,2187,79.0,False,75.0
7001,2196,75.0,2199,75.0,2211,35.0,False,34.0
7001,2220,34.0,2223,48.0,2235,68.0,False,60.0
7001,2244,60.0,2247,58.0,2259,70.0,False,81.0
7001,2268,81.0,2271,94.0,2283,72.0,False,94.0
7001,2292,94.0,2295,100.0,2307,65.0,True,96.0
7001,2316,96.0,2319,104.0,2331,72.0,True,91.0
7001,2340,91.0,2343,110.0,2355,73.0,True,81.0
7001,2364,81.0,2367,121.0,2379,75.0,True,117.0
7001,2388,117.0,2391,114.0,2403,72.0,True,111.0
7001,2412,111.0,2415,113.0,2427,51.0,True,101.0
7001,2436,101.0,2439,115.0,2451,62.0,True,95.0
7001,2460,95.0,2463,110.0,2475,64.0,True,100.0
7001,2484,100.0,2487,105.0,2499,79.0,True,90.0
7001,2508,90.0,2511,118.0,2523,76.0,True,113.0
7001,2532,113.0,2535,108.0,2547,92.0,False,96.0
7001,2556,96.0,2559,93.0,2571,47.0,False,78.0
7001,2580,78.0,2583,92.0,2595,45.0,False,54.0
7001,2604,54.0,2607,70.0,2619,34.0,False,82.0
7001,2628,82.0,2631,98.0,2643,81.0,True,111.0
7001,2652,111.0,2655,122.0,2667,82.0,True,123.0
7001,2676,123.0,2679,135.0,2691,109.0,True,109.0
7001,2700,109.0,2703,111.0,2715,47.0,True,130.0
